儒教で「四書」に数えられる書物の題名にもなっている、「極端」と反対の意味をもつ熟語は何でしょう？,中庸（ちゅうよう）
主にハードロックをひく際に行われる、エレキギターの音をアンプを通して激しく歪（ひず）ませるテクニックのことを英語で何というでしょう？,ディストーション
お葬式で使われる、白黒の二色に塗り分けた幕を何というでしょう？,鯨幕（くじらまく）
志賀直哉が書いた唯一の長編小説といわれる、主人公・時任謙作（ときとう・けんさく）の苦悩を描いた作品は何でしょう？,『暗夜行路』
医療資格で、OTと略されるのは作業療法士ですが、PTと略されるのは何でしょう？,理学療法士
現在の都道府県知事の中で39歳と最年少なのは、北海道知事である誰でしょう？,鈴木直道（すずき・なおみち）
紀元前26世紀・古代エジプト第4王朝のファラオで、世界一高いピラミッドに名前を残しているのは誰でしょう？,クフ王[Khufu]
手振れを防ぐなどの目的でカメラのシャッターボタンに取り付け、離れた場所からシャッターを切るための道具を何というでしょう？,リモートレリーズ[remote release]
テニスで、ゲームカウントが6対6になると行なわれる、7ポイント先取の延長戦を何というでしょう？,タイブレーク
映画監督・黒澤明の、監督第1作目のタイトルは何でしょう？,『姿三四郎』
クラッチペダルのない自動車のことをAT車といいますが、この「AT」とは何という言葉を略したものでしょう？,Automatic Transmission（オートマチック・トランスミッション）
寄付を行ったアメリカ人統計学者の名が冠せられた、毎年品質管理に功績のあった民間の団体・個人に授与される賞は何でしょう？,デミング賞
コノハズクの「仏法僧」や、コジュケイの「ちょっと来い」などのように、鳥の鳴き声を意味のある言葉で語呂合わせしたものを何というでしょう？,聞き做し（ききなし）
コーヒーのブランドの名前にもなっている、ジャマイカの最高峰は何でしょう？,ブルーマウンテン
お夏、おまん、お七、おせん、おさんという五人の女性が登場する、井原西鶴の浮世草子は何でしょう？,『好色五人女』
5年に一度ショパン国際ピアノコンクールが開催される、ポーランドの首都はどこでしょう？,ワルシャワ
鎌倉時代以降に摂政や関白に任じられた「五摂家」とは、二条家、九条家、一条家、鷹司（たかつかさ）家と何家でしょう？,近衛家（このえけ）
血糖値の調節に関わるインシュリンやグルカゴンを分泌する、膵臓（すいぞう）の中に島のように点在する組織を何というでしょう？,ランゲルハンス島
直近では2016年5月に開かれた、14人の国会議員が裁判官を罷免するか否かを採決する裁判を何というでしょう？,弾劾裁判
天の四方を司るといわれる「四神（しじん）」のうち、北を守るとされるのは「玄武（げんぶ）」ですが、南を守るとされるのは何でしょう？,朱雀（すざく、すじゃく、しゅじゃく）
雑誌『Popteen』で活躍した人気モデルで、2007年に同じくモデルの梅田直樹と結婚し、2008年には第1子を出産したのは誰でしょう？,益若つばさ（ますわか・つばさ）
能力や地位が高くなるほど謙虚になることをたとえて、「実るほど 頭（こうべ）を垂れる 何かな」というでしょう？,稲穂
サケやマスの腎臓を塩辛にした、北海道名産の珍味は何でしょう？,めふん
バスケットボールやアメリカンフットボールで、プレイ中に相手からボールを奪い攻守が入れ替わることを英語で何というでしょう？,ターンオーバー
映画『レインマン』の主人公のように、自閉症の患者でありながらある特定の分野において並外れた才能を発揮することを何症候群というでしょう？,〈イディオ・〉サヴァン（症候群）
俗に、他人を徹底的に利用する時に「しゃぶる」といわれる体の一部分は何でしょう？,骨〈の髄〉
2009年2月11日にシングル『LOVEなんだよ』でCDデビューした、世界のナベアツがプロデュースする「竹馬アイドルユニット」の名前は何でしょう？,紫SHIKIBU
ギリシャ語で「集会所」という意味がある、ユダヤ教で礼拝のために設けられる教会堂のことを何というでしょう？,シナゴーグ[synagogue]
代表作の一つである『印象・日の出』という絵画が「印象派」の由来となった、フランスの画家は誰でしょう？,クロード・モネ[Claude Monet]
日本の県名のうち「島」という漢字を含む5つとは、福島、徳島、鹿児島、広島とどこでしょう？,島根
太陽系の惑星の中で、最も大きいのは木星ですが、最も小さいのは何でしょう？,水星（すいせい）
2009年の全国高校サッカー選手権では個人最多記録となる10得点を記録し、現在はブンデスリーガのブレーメンに所属する、「半端ないって」のフレーズも話題となったサッカー選手は誰でしょう？,大迫勇也（おおさこ・ゆうや）
一般的な花札で、桜の札の赤い短冊に書かれているひらがな4文字は何でしょう？,みよしの
1968年に当時の共産党第一書記・ドゥプチェクを中心に行なわれた、チェコスロバキアの変革運動を一般に何というでしょう？,プラハの春
長年対立していた父親・海原雄山（かいばら・ゆうざん）との和解を果たした、漫画『美味しんぼ』の主人公である新聞記者は誰でしょう？,山岡士郎
フランス語で「組み立て」という意味がある、犯罪捜査のために目撃者の証言に基づいて合成された犯人の顔写真のことを何というでしょう？,モンタージュ（写真）[montage]
ロンドンの観光名所であるビッグベンで、鐘が鳴るのは何分おきでしょう？,15分
球根の上部に芽が出ていることから、「芽が出る」「めでたい」としておせち料理で食べられる野菜は何でしょう？,慈姑（くわい）
過去に発売されていたゲームをダウンロードして遊ぶことができる、ニンテンドーWiiについている機能は何でしょう？,バーチャルコンソール
北京オリンピックの決勝トーナメント2日間で413球を投げ、チームを金メダルに導いた日本女子ソフトボールのエースは誰でしょう？,上野由岐子（うえの・ゆきこ）
往年の名作映画『ローマの休日』で、新聞記者のジョー・ブラッドリーを演じた俳優は誰でしょう？,グレゴリー・ペック[Eldred Gregory Peck]
年金が支給される月は、奇数月・偶数月のどちらでしょう？,偶数月
「養蜂業（ようほうぎょう）」といえば蜂を養殖する産業ですが、「養蚕業（ようさんぎょう）」といえばどんな虫を養殖する産業でしょう？,カイコ（ガ）
日本には河合隼雄（かわい・はやお）により導入された、部屋にあるおもちゃを箱の中に自由に入れてもらう精神療法のことを何というでしょう？,箱庭療法
ノース、サウス、イースト、ウエストのうち、アメリカの州の名前に使われていないのはどれでしょう？,イースト[east]
オリーブオイルの中でも、特に風味がよく酸化の度合いの低い最高級のものを何というでしょう？,エクストラバージン（オイル）
昔話の『かさ地蔵』で、手持ちの笠がなくなってしまったおじいさんが最後の地蔵の頭にかけてあげたものは何でしょう？,手ぬぐい
18世紀末にオーストリアのゼネフェルダーが考案した、水と油の反発作用を使って描く石版画を何というでしょう？,リトグラフ[lithograph]、石版画、石版印刷、リトグラフィー[lithographie]
90度よりも小さい角を鋭角といいますが、90度より大きく180度より小さい角を何というでしょう？,鈍角[obtuse angle]
ドーバー海峡を結ぶユーロトンネルで、フランス側の出入口はカレーにありますが、イギリス側の出入口がある都市はどこでしょう？,フォークストン[Folkestone]
穴を開けた瓶（かめ）を地面に埋め、そこに落ちる水滴の音を楽しむ、日本庭園にみられる装置は何でしょう？,水琴窟（すいきんくつ）
冬のスポーツ・カーリングで、一般にキャプテンを務めるポジションは何でしょう？,スキップ
『おブス退治！』や『セレブの宝石箱』などの著書があるファッションプロデューサーで、『おネエ★MANS！』などのTV番組に出演し、人気を集めているのは誰でしょう？,植松晃士（うえまつ・こうじ）
馬車に乗って馬を操る人を指す言葉が付けられた、カペラをα星とする星座は何でしょう？,馭者座（ぎょしゃざ）
2009年1月、結成30周年にして無期限活動休止を発表した、『SAY YES』や『万里の河』などのヒット曲があるボーカルデュオは何でしょう？,CHAGE and ASKA
作者の医学部時代の恩師ジョゼフ・ベル博士がモデルとされている、コナン・ドイルの推理小説で活躍する名探偵といえば誰でしょう？,シャーロック・ホームズ[Sherlock Holmes]
「破天荒」や「圧巻」といった言葉の由来となった、かつて中国で行われていた官吏（かんり）登用試験は何でしょう？,科挙
フルマラソンで走る距離は42.195kmですが、ハーフマラソンで走る距離は何kmでしょう？,21.0975km
沖縄県の島の中で、沖縄本島に次いで2番目に面積が大きい島はどこでしょう？,西表島（いりおもてじま）
ラーメンなどのダシに使われるニワトリの足の部分を、その形からある植物にたとえて何というでしょう？,モミジ
地球の地殻とマントルの境界面のことを、発見した旧ユーゴスラビアの地震学者の名前から何というでしょう？,モホロビチッチ〈不連続〉面
気持ちを引き締めて姿勢や態度を改めることを、衣服の一部分を使って「何を正す」というでしょう？,襟（えり）
唐の詩人・李白が楊貴妃の美しさのたとえに用いた、「百花の王」とも呼ばれる花は何でしょう？,牡丹
近衛文麿が結成した、日中戦争および太平洋戦争期の国民統制組織を何というでしょう？,大政翼賛会
北アメリカ大陸で最も高い山はマッキンリーですが、南アメリカ大陸で最も高い山は何でしょう？,アコンカグア
17本の竹の管を並べ、側面の吹き口から空気を出し入れして音を出す、雅楽で使われる管楽器は何でしょう？,笙（しょう）
陸上の400mハードルで、1つのレーンに置かれるハードルは何台あるでしょう？,10台
懐石料理で、口直しのために出されるお吸い物のことを何というでしょう？,箸洗い（はしあらい）
パソコンの中のプログラムやアプリケーションなどをシステムから削除することを、インストールに対して何というでしょう？,アンインストール[uninstall]
ことわざで、「さんまが出ると引っ込む」といわれているのは「あんま」ですが、「無理が通れば引っ込む」といわれているのは何でしょう？,道理
学者としても『西洋紀聞』や『折（おり）たく柴の記』といった著書を残している江戸時代の政治家で、「正徳の治」とよばれる改革を行ったのは誰でしょう？,新井白石（あらい・はくせき）
花の都・パリやフィレンツェと姉妹都市になっている、日本の「花の都」といえばどこでしょう？,京都市
ファッションのジャンルで「アメカジ」や「渋カジ」というときの「カジ」とは、何という言葉を略したものでしょう？,カジュアル
本名をエドソン・アランテス・ド・ナシメントという、「サッカーの神様」として知られるブラジルの伝説的サッカー選手は誰でしょう？,ペレ
「コバノトネリコ」という別名もある、木製バットの原料として使われるモクセイ科の木は何でしょう？,アオダモ
大学の教員養成系の学部で、教員免許を取得しないで卒業できる課程を俗に何というでしょう？,ゼロ免〈課程〉
樋口一葉の作品で、『たけくらべ』の主人公は美登利（みどり）ですが、『にごりえ』の主人公は誰でしょう？,お力（おりき）
人間の体を紫外線から守る役割がある、日焼けすることで増える皮膚の色素といえば何でしょう？,メラニン色素
日本三大美林と呼ばれる天然林とは、青森のひば、秋田の杉と、木曽の何でしょう？,ひのき
平安時代に発展した日本独自の絵画を「大和絵」というのに対し、中国風絵画のことを何というでしょう？,唐絵（からえ）
ボウリング場では普通マナー違反とされる、ボールが前方へ放り投げられて落ちるような投球を何ボールというでしょう？,ロフトボール
イタリア語で「溺れる」という意味がある、バニラアイスにエスプレッソをかけたイタリアのデザートは何でしょう？,アフォガート[affogato]
波長が0.1mmから1mの電磁波のことで、主に電子レンジでの加熱に利用されているものは何でしょう？,マイクロ波
昔話『さるかに合戦』で、サルがカニに渡したのは何の種でしょう？,柿（カキ）
2008年4月6日に亡くなった作家で、作詞家としても『伊勢佐木町（いせざきちょう）ブルース』や『おふくろさん』などのヒット曲を生んだのは誰でしょう？,川内康範（かわうち・こうはん）
同じスートの10、ジャック、クイーン、キング、エースの5枚を揃える、ポーカーの役を何というでしょう？,ロイヤルストレートフラッシュ
選挙で圧勝することを、ある自然災害にたとえて「何的勝利」というでしょう？,地滑り〈的勝利〉
一つの六角形に、対角線は何本引けるでしょう？,9本
哲学で用いられる言葉で、先天的な概念のことを「ア・プリオリ」というのに対し、後天的・経験的な概念のことをラテン語で何というでしょう？,ア・ポステリオリ
レンブラントと並ぶ17世紀オランダの画家で、『青いターバンの少女』『牛乳を注ぐ女』などの絵で知られるのは誰でしょう？,ヨハネス・フェルメール[Johannes Vermeer]
映画『誰も守ってくれない』ではメディアスクラムに苦しむ少女を演じた、『女王の教室』『14歳の母』などのドラマでブレイクした若手女優は誰でしょう？,志田未来（しだ・みらい）
鎌倉幕府に置かれた侍所（さむらいどころ）や政所（まんどころ）の長官のことを何といったでしょう？,別当
岐阜県、長野県、富山県の県の鳥にも指定されている、立山に棲む特別天然記念物の鳥といえば何でしょう？,雷鳥
国会や党の決議において大物政治家の決定に付き従うだけの議員のことを、戦国時代に徴兵された兵士になぞらえて何というでしょう？,陣笠議員
『黒船屋』『長崎十二景』などの独特の美人画を残した画家で、名曲『宵待草』の作詞者としても知られるのは誰でしょう？,竹久夢二（たけひさ・ゆめじ）
1937年にニューヨーク近郊のレイクハーストで炎上し、飛行船時代の幕を閉じたとされる、ドイツの飛行船は何でしょう？,ヒンデンブルク号
アトランタオリンピックでは日本代表をブラジル戦の勝利に導き、2008年のアジア・チャンピオンズ・リーグではガンバ大阪を優勝に導いた監督は誰でしょう？,西野朗（にしの・あきら）
2008年発覚した不正転売事件により広く知られるようになった、カビや基準値を超える残留農薬が検出され、食用にできなくなった米を何というでしょう？,事故米穀（じこべいこく）
「力」という意味のギリシャ語「デュナミス」を語源とする、アルフレッド・ノーベルによって発明された爆薬は何でしょう？,ダイナマイト
画家のゴッホとゴーギャンが共同生活をしていた、フランス南部の観光都市はどこでしょう？,アルル[Arles]
「赤心慶福（せきしんけいふく）」という四字熟語にちなんで名付けられた、餅の上にこしあんを載せた伊勢名物のお菓子は何でしょう？,赤福（あかふく）
山田耕筰とのコンビで『ペチカ』『からたちの花』『待ちぼうけ』などの童謡の作詞を手がけた詩人は誰でしょう？,北原白秋
日本の歴代首相の中で、2822日と連続在職期間が最も長かったのは誰でしょう？,安倍晋三（あべ・しんぞう）
アルゼンチンとブラジルの国境にまたがる、先住民の言葉で「すごい水」を意味する滝は何でしょう？,イグアスの滝[Iguazu]
2008年6月1日にスペースシャトル「ディスカバリー」に搭乗し、日本の宇宙実験棟「きぼう」の組み立てを行った日本人宇宙飛行士は誰でしょう？,星出彰彦（ほしで・あきひこ）
渡部又兵衛（わたべ・またべえ）をリーダーとする、政治家のモノマネを中心とした社会派コントで人気のお笑いグループは何でしょう？,ザ・ニュースペーパー
英語ではセニング・シザーズという、シャギーカットなどを行うための、刃の先がギザギザになったハサミの種類は何でしょう？,梳きバサミ（すきばさみ）
江戸時代に全国の約6分の1を占めていた、幕府の直轄地のことを何というでしょう？,天領
ウズムシ目として括られている扁形動物で、再生能力の強さから理科の実験材料としてよく使われるのは何でしょう？,プラナリア
2008年放送のドラマ『未来講師めぐる』や『流星の絆』の脚本を担当した人物で、「クドカン」の愛称で知られるのは誰でしょう？,宮藤官九郎（くどう・かんくろう）
元々はキリストと弟子たちの会計係であったが、後に銀貨30枚でキリストを役人に売ったのは誰でしょう？,〈イスカリオテの〉ユダ[Judah]
1924年のパリ五輪で設けられたものが始まりとされる、大会期間中に選手が生活する施設を普通何というでしょう？,選手村
一般的な88鍵のピアノに、白い鍵盤はいくつあるでしょう？,52
人間の目の構造をカメラにたとえたとき、レンズにあたるものは水晶体ですが、フィルムにあたるものは何でしょう？,網膜
検察庁の種類は4種類ありますが、それは最高検察庁、高等検察庁、地方検察庁と何でしょう？,区検察庁
源頼政の挙兵から宗尊親王（むねたかしんのう）が京都に帰るまでの87年間を日記体でまとめた、鎌倉時代の歴史書は何でしょう？,『吾妻鏡（あづまかがみ）』
清から持ち込まれたチャイナドレスを起源とする、ベトナムの民族衣装は何でしょう？,アオザイ[ao dai]
フランス語で「ブーランジェリー」といった場合、普通この店が主に扱っている食品は何でしょう？,パン
アメリカでは「fake bunt and swing（フェイク・バント・アンド・スイング）」という、野球におけるバントの構えからのヒッティングを何というでしょう？,バスター
天気予報で「日中の最高気温」といったときの「日中」とは、午前9時から何時までを指すでしょう？,午後6時
野菜の「チンゲンサイ」や観葉植物の「オモト」を漢字で書いたとき、共通して出てくる色は何でしょう？,青
カスピ海に接している5つの国とは、ロシア、カザフスタン、トルクメニスタン、アゼルバイジャンとどこでしょう？,イラン
ハリウッドでのリメイク版が2009年日本で公開予定である、第1回日本アカデミー賞で最優秀作品賞を受賞した山田洋次監督の映画は何でしょう？,『幸福（しあわせ）の黄色いハンカチ』
第二次大戦後の東京裁判でA級戦犯として処刑された総理大臣経験者は、東条英機と誰でしょう？,広田弘毅（ひろた・こうき）
フランス料理の食材で、「ピジョン」といえばハトですが、「ラパン」といえばどんな動物のことでしょう？,ウサギ
水素に対する重水素のように、原子番号が同じで質量数が異なる物質を何というでしょう？,同位体、アイソトープ、同位元素
歌手の谷村奈南（たにむら・なな）とニューハーフモデルの椿姫彩菜（つばき・あやな）が、現在ともに在学している大学はどこでしょう？,青山学院大学
江戸時代の「午後2時から4時まで」を指す言葉に由来する、午後の間食を表す言葉は何でしょう？,おやつ
サッカーの試合で、自分のチームの本拠地で開催される試合を「ホームゲーム」というのに対し、相手のチームの本拠地で開催される試合を何というでしょう？,アウェイ（ゲーム）
一般的なタロットカードで、大アルカナは22枚ありますが、小アルカナは何枚あるでしょう？,56枚
白村江（はくすきのえ）の戦いの敗戦をきっかけに設置された、飛鳥時代から平安時代に九州沿岸の防衛にあたった兵士を何というでしょう？,防人（さきもり）
「みち子がお届けする若狭の浜焼き鯖寿司」がその元祖とされる、主に空港で売られているお弁当のことを何というでしょう？,空弁（そらべん）
スイスの音楽教育家エミール・ジャック・ダルクローズが開発した、体の動きを音楽に結び付けてリズム感覚を育てる音楽教育法の一つは何でしょう？,リトミック
プトレマイオス朝の女王・クレオパトラのうち、世界三大美女に数えられているのは第何世のクレオパトラでしょう？,7世
蚊やハエなどを打ち払ったことからその名が付いた、夏の風物詩といえば何でしょう？,団扇（うちわ）
直流電流を表わす「DC」は「direct current」の略ですが、交流電流を表わす「AC」は何という言葉の略でしょう？,alternating current（オルタネイティング・カレント）
英語では「チェスナット」、フランス語では「マロン」という秋の味覚は何でしょう？,栗
日本道路公団の民営化によって誕生した高速道路会社3社につけられている、「Nippon Expressway Company Limited」の略である愛称は何でしょう？,NEXCO（ネクスコ）
友人の李陵（りりょう）を弁護したことから宦官にされてしまった中国の歴史家で、全130巻にも及ぶ歴史書『史記』で知られるのは誰でしょう？,司馬遷（しばせん）
体操競技において、男女ともに採用されている2つの種目とは床運動と何でしょう？,跳馬
楽譜に書かれる音部記号で、「ト音記号」のもとになったアルファベットは「G」ですが、「ヘ音記号」のもとになったアルファベットは何でしょう？,F
2008年9月に亡くなったハリウッドの名優で、主な出演作に『明日にむかって撃て』や『ハスラー』があるのは誰でしょう？,ポール・ニューマン
道があまりに分かれていて、逃げた羊を見失ってしまうという故事から、方針が色々ありすぎて迷うことを四字熟語で何というでしょう？,多岐亡羊（たきぼうよう）
男性では40～50％、女性では35～45％くらいが正常値とされる、血液の中における赤血球などの容積の割合を示す数値のことを何というでしょう？,ヘマトクリット値、PCV、赤血球容積率
『リップ・ヴァン・ウィンクル』など30余りの物語が収められた、アメリカの作家・アーヴィングの短編集は何でしょう？,『スケッチブック』
長い下り坂でフットブレーキを踏みすぎると起こりやすい、自動車のブレーキパッドが熱を帯びて効きが悪くなる現象を何というでしょう？,フェード現象
日本相撲協会の紋章や、100円玉の表側に共通して描かれている花は何でしょう？,桜
ポーツマスで行われた日露戦争の講和会議で、日本の全権を務めたのは小村寿太郎ですが、ロシアの全権を務めたのは誰でしょう？,セルゲイ・ユリエヴィッチ・ウィッテ
「ピンクリボン運動」といえば、どんな病気の早期発見を呼びかける運動でしょう？,乳ガン
ケッペンの気候区分において、Aは熱帯、Bは乾燥帯ですが、Cは何でしょう？,温帯
デンマークの建築家ヨルン・ウッツォンによって設計された、シドニーの名物となっている劇場は何でしょう？,〈シドニー・〉オペラハウス
2008年はディープスカイで、2007年はウオッカで2年連続で日本ダービーを制したJRAの騎手は誰でしょう？,四位洋文（しい・ひろふみ）
英語では「crown（クラウン）」とも呼ばれる、腕時計の横に付いている時間調節ねじのことを何というでしょう？,竜頭（りゅうず）
古代ギリシャ人が用いた言葉で、自分たちのことを「ヘレネス」と呼んだのに対し、他民族のことを何と呼んだでしょう？,バルバロイ
スタッド・ローラン・ギャロスで開催される、テニス四大オープンのうち唯一クレーコートで行う大会は何でしょう？,全仏オープン[French Open]
経文（きょうもん）などを記してお墓の脇に立てる、細長い木の板を何というでしょう？,卒塔婆（そとば、そとうば）、塔婆（とうば）
国境を越えて移動する有害廃棄物の規制を定めた条約を、締結されたスイスの地名から何というでしょう？,バーゼル条約
歌い手と太鼓奏者の2人一組で演じられる、朝鮮半島の伝統芸能は何でしょう？,パンソリ[Pansori]
武芸や工芸などの世界で、奥義をわが子一人だけに伝えて他には秘密にすることを四字熟語で何というでしょう？,一子相伝
3ヶ国語を話せる人をトリリンガル、2ヶ国語を話せる人をバイリンガルといいますが、1ヶ国語しか話せない人のことを何というでしょう？,モノリンガル
後鳥羽上皇や後醍醐天皇が流された地とされる、島根県北部の日本海に浮かぶ諸島は何でしょう？,隠岐（おき）、隠岐の島、隠岐諸島
一般、専門、工業の3種からなる、フランスで大学に入学する資格を得るために受ける統一国家試験のことを何というでしょう？,バカロレア[Baccalauréat]
「摺ヶ浜（すりがはま）の砂蒸し」と呼ばれる砂風呂で有名な、鹿児島県の温泉地はどこでしょう？,指宿（いぶすき）温泉
1909年に薬学者の田原良純（たはら・よしずみ）がフグの学名からその名を付けた、フグの肝臓や卵巣に含まれる猛毒は何でしょう？,テトロドトキシン
秋は日が沈むのが早いことをたとえて、「秋の日は何落とし」というでしょう？,釣瓶落とし（つるべおとし）
井上靖の芥川賞受賞作のタイトルにもなっている、スペインの国技である競技といえば何でしょう？,闘牛
フランス語で「兄弟」という意味がある、斎藤守也（さいとう・もりや）と斎藤圭土（さいとう・けいと）からなる兄弟ピアノデュオは何でしょう？,レ・フレール[Les Frères]
小麦粉の生地を発酵させ、タンドールという窯で焼き上げた、カレーによく添えられるインドのパンはなんでしょう？,ナン[naan]
読み下すと「いまだかつてあらず」となる、極めて珍しいことを意味する漢字3文字の熟語は何でしょう？,未曾有（みぞう）
エーゲ海北部のサモトラケ島でその像が発見された、ギリシャ神話に登場する翼をもつ勝利の女神といえば誰でしょう？,ニケ[Nike]、ニーケー
本名をウィリアム・トムソンという、絶対温度の単位に名を残すイギリスの科学者は誰でしょう？,ケルビン[Kelvin]
大相撲で、十両の取り組みが終わってから幕内の取り組みに入るまでの休憩時間を何というでしょう？,中入り
経済学者ヘンリー・マクラウドが著書『政治経済学の諸要素』の中で命名した、「悪貨は良貨を駆逐する」という内容の経済学の法則を何というでしょう？,グレシャムの法則
超人主義を主張したドイツの哲学者で、「神は死んだ」という言葉でも知られるのは誰でしょう？,フリードリヒ・ヴィルヘルム・ニーチェ
幼少の頃に行う髪置（かみおき）・袴着（はかまぎ）・帯解（おびとき）の三つのお祝いのことを、総称して何というでしょう？,七五三
医学用語では「鶏の眼」と書いて鶏眼（けいがん）という、足の裏などに角質が増殖することを、別の生き物の目にたとえて何というでしょう？,魚の目（うおのめ）
過去に悪事を働いた者は「ここに傷を持ち」、親に頼るときには「ここをかじる」といわれる体の一部はどこでしょう？,脛（すね）
ラジオを聴くために、周波数を目当ての局に合うように調整することを何というでしょう？,チューニング
短歌や俳句などの「韻文（いんぶん）」に対し、小説や随筆などのような文学を何というでしょう？,散文[prose]
昭和28年に、西村栄一議員の質問に対し「バカヤロー」と発言したことがきっかけで総辞職に追い込まれた、当時の総理大臣は誰でしょう？,吉田茂
一般に野球でミットを使うポジションは、キャッチャーとどこでしょう？,ファースト
ラテン語で「父親」という意味の言葉に由来する、作家や芸術家の後援者を指す言葉は何でしょう？,パトロン
トレンチ、バンカーなどの種類がある、牧場で冬に備えて牧草を大量に保管しておくための構造物を何というでしょう？,サイロ[silo]
俳優の哀川翔、プロ野球選手の金本知憲（かねもと・ともあき）、歌手の水木一郎に共通する愛称といえば何でしょう？,アニキ
ジュール・ヴェルヌの小説『八十日間世界一周』で、世界各地を冒険する主人公の名前は何でしょう？,フィリアス・フォッグ[Phileas Fogg]
2009年に発売50周年を迎えた、アメリカのマテル社が販売する着せ替え人形は何でしょう？,バービー
「フラスコ」「ピペット」「シリンダー」といった実験器具の頭に共通して付く、ドイツ語で「測る」ことを意味する言葉は何でしょう？,メス
アメリカの作曲家クインシー・ジョーンズから芸名をとった、宮崎駿監督の映画音楽を数多く手掛ける作曲家は誰でしょう？,久石譲（ひさいし・じょう）
文語文法においてナ行変格活用をする二つの動詞とは、「死ぬ」と何でしょう？,いぬ（去ぬ、往ぬ）
『新約聖書』のヨハネの書に記されたメギドの戦いのことで、転じて「最終戦争」という意味合いで使われる言葉は何でしょう？,ハルマゲドン[Harmagedon]、アルマゲドン
「synthetic personality inventory（シンセティック・パーソナリティー・インベントリー）」の頭文字を取って名付けられた、能力面と性格面から評価する、就職活動によく使われる試験は何でしょう？,SPI
ラム酒にライムジュースと砂糖を加えたカクテルを、キューバにある鉱山の名前から何というでしょう？,ダイキリ[Daiquiri]
イスラエルとヨルダンの国境にある、海抜およそマイナス400mと世界で最も水面が低い湖は何でしょう？,死海[Dead Sea]
輸入されたガラス製品の詰め物として用いられていたため日本では「ツメクサ」とも呼ばれる、マメ科の多年草の総称は何でしょう？,クローバー[clover]
F1で、一つのグランプリごとにドライバーズポイントを獲得できるのは何位のドライバーまででしょう？,8位
信販会社や消費者金融に代表される、預貯金は行わず融資のみを行う金融機関を何というでしょう？,ノンバンク
山号を北山（ほくざん）という、足利義満によって建立された、北山文化を代表する京都市北区の寺院はどこでしょう？,鹿苑寺（ろくおんじ）、鹿苑寺金閣、金閣寺
この地で亡くなった野口英世の記念像も立っている、ガーナ共和国の首都はどこでしょう？,アクラ[Accra]
白人牧師のウィリアム・ジョセフ・シモンズによって創設された、反黒人秘密結社を何というでしょう？,KKK、クー・クラックス・クラン[Ku Klux Klan]
舞台の通し稽古を「ゲネプロ」といいますが、これは何という言葉の略でしょう？,ゲネラルプローベ[Generalprobe]
エジプトとエチオピアの戦争を通して男女の悲恋を描いた、ジュゼッペ・ヴェルディのオペラは何でしょう？,『アイーダ』
現在日本で製造・発行されている通常硬貨の中で唯一、算用数字が書かれていないのは何円玉でしょう？,五円玉
アメリカ独立宣言の起草に貢献した他、避雷針を発明するなど科学者としても功績を残した人物は誰でしょう？,ベンジャミン・フランクリン
2008年のナビスコカップを制した、九州に本拠地を置く唯一のJ1所属サッカーチームはどこでしょう？,大分トリニータ
5人の求婚者に「仏の御石（みいし）の鉢」「蓬莱の玉の枝」などを取りに行かせた、『竹取物語』のヒロインは誰でしょう？,かぐや姫
和食の味付けの基本となる調味料の「さしすせそ」といえば、砂糖、塩、酢、醤油と何でしょう？,味噌
英語では「スピーチバルーン」という、マンガでセリフを囲む枠を何というでしょう？,吹き出し
江戸時代の能書家・岡崎屋勘六（おかざきや・かんろく）が考案した、歌舞伎の看板を書くときに用いられる太い書体を何というでしょう？,勘亭流
フランス語において、普段は発音されない子音が次にある単語の影響を受けて発音される現象のことを、フランス語で何というでしょう？,リエゾン[Liaison]
ダシール・ハメットやレイモンド・チャンドラーに代表される、「固ゆで卵」という意味の推理小説の一ジャンルは何でしょう？,ハードボイルド
JIS規格におけるA5版とB5版の紙では、どちらが大きいでしょう？,B5版
日本の政令指定都市で、大正区があるのは大阪市ですが、昭和区があるのは何市でしょう？,名古屋市
積乱雲が発達して上の部分が広がった雲のことを、金属を鍛える鉄製の台に似ていることから何雲というでしょう？,鉄床雲（かなとこぐも）
本名を山下奉大（やました・ともひろ）という、「いやー、映画って本当にいいもんですね」という名ゼリフで知られた日本の映画評論家は誰でしょう？,水野晴郎（みずの・はるお）
携帯で使われる「デコ電」や「デコメ」のデコとは、何という言葉を略したものでしょう？,デコレーション[decoration]
ロングセラー商品の「きのこの山」「たけのこの里」を発売しているお菓子メーカーはどこでしょう？,明治製菓〈株式会社〉
通信教育の受講生が、一定期間通学して受ける面接授業のことを英語で何というでしょう？,スクーリング
チョリソ、ガスパチョ、パエリアといえば、どこの国の食べ物でしょう？,スペイン
ニューヨーク・マンハッタン地区の通りで、東西に走るものをストリートというのに対し、南北に走るものを何というでしょう？,アヴェニュー[avenue]
木に成る「柿」はカキノキ科の植物ですが、海に棲む「牡蠣」は何科の動物でしょう？,イタボガキ科
現在までに23歳という最年少で国民栄誉賞を受賞した、フィギュアスケートの名選手は誰でしょう？,羽生結弦（はにゅう・ゆずる）
家計の支出に占める飲食費の割合のことを、これを提唱したドイツの経済学者の名をとって何というでしょう？,エンゲル係数[Engel's coefficient]
古代ギリシャの哲学者で、万物の根源を「火である」と言ったのはヘラクレイトスですが、「水である」と言ったのは誰でしょう？,タレス
